"symbol1"	"symbol2"	"CC"
"CSNK2B"	"P2RY11"	0.402
"CSNK2B"	"PCBP1"	0.767
"CSNK2B"	"PCBP2"	0.777
"CSNK2B"	"PGK1"	0.606
"CSNK2B"	"POLR2L"	0.697
"CSNK2B"	"PPIB"	0.675
"CSNK2B"	"PPP2R5A"	0.671
"CSNK2B"	"PPP3CC"	0.585
"CSNK2B"	"PSMA4"	0.806
"CSNK2B"	"PSMA7"	0.799
"CSNK2B"	"PSMB4"	0.816
"CSNK2B"	"PSMC4"	0.722
"CSNK2B"	"RAB5C"	0.644
"CSNK2B"	"RANGAP1"	0.687
"CSNK2B"	"RPL4"	0.722
"CSNK2B"	"RPL7"	0.654
"CSNK2B"	"RPL8"	0.499
"CSNK2B"	"RPL10"	0.658
"CSNK2B"	"RPL15"	0.622
"CSNK2B"	"RPL18"	0.651
"CSNK2B"	"RPL30"	0.664
"CSNK2B"	"RPL27A"	0.605
"CSNK2B"	"RPL41"	0.493
"CSNK2B"	"RPLP0"	0.684
"CSNK2B"	"RPLP2"	0.592
"CSNK2B"	"RPN1"	0.602
"CSNK2B"	"RPS2"	0.732
"CSNK2B"	"RPS9"	0.735
"CSNK2B"	"RPS23"	0.652
"CSNK2B"	"SET"	0.712
"CSNK2B"	"SH3GL1"	0.52
"CSNK2B"	"STAT5A"	0.641
"CSNK2B"	"SURF4"	0.608
"CSNK2B"	"UQCRC2"	0.552
"CSNK2B"	"HDAC3"	0.771
"CSNK2B"	"RPL14"	0.608
"CSNK2B"	"MTA1"	0.734
"CSNK2B"	"ZBED1"	0.514
"CSNK2B"	"RAB11B"	0.656
"CSNK2B"	"ATP6V1F"	0.613
"CSNK2B"	"COX5A"	0.376
"CSNK2B"	"ENTPD4"	0.389
"CSNK2B"	"PRMT5"	0.745
"CSNK2B"	"ZNHIT1"	0.596
"CSNK2B"	"NUDC"	0.698
"CSNK2B"	"RPL35"	0.619
"CSNK2B"	"DNAJC9"	0.815
"CSNK2B"	"RPL13A"	0.643
"CSNK2B"	"TIMM13"	0.53
"CSNK2B"	"ANAPC2"	0.648
"CSNK2B"	"CPSF1"	0.616
"CSNK2B"	"PYCR2"	0.516
"CSNK2B"	"VPS28"	0.744
"CSNK2B"	"PAF1"	0.651
"CSNK2B"	"MRPL16"	0.486
"CSNK2B"	"ARHGAP17"	0.709
"CSNK2B"	"PPAN"	0.534
"CSNK2B"	"THOC2"	0.599
"CSNK2B"	"LSM2"	0.643
"CSNK2B"	"PDCL3"	0.695
"CSNK2B"	"MUS81"	0.658
"CSNK2B"	"PCGF6"	0.667
"CSNK2B"	"ZNF598"	NA
"CSNK2B"	"KLHDC3"	0.697
"CSNK2B"	"FTSJ3"	0.57
"CSNK2B"	"TRAPPC5"	0.606
"CSNK2B"	"TUBB"	0.772
"CSNK2B"	"TSEN54"	0.534
"CTF1"	"IL6R"	1
"CTF1"	"SOS1"	0.235
"CTF1"	"STAT3"	0.235
"CTSL"	"GNB1"	0.55
"CTSL"	"HLA-DRB1"	0.484
"CTSL"	"RELB"	0.543
"CTSL"	"IFI30"	0.72
"CYBA"	"HLA-DRB1"	0.752
"CYBA"	"MSN"	0.481
"CYBA"	"PLP2"	0.775
"CYBA"	"VAMP8"	0.753
"CYBA"	"ARPC1B"	0.332
"CYP4A11"	"SMARCD3"	0.593
"CYP4A11"	"PLA2G2F"	0.479
"DAXX"	"HSPB1"	0.685
"DAXX"	"NPM1"	0.695
"DAXX"	"RELB"	0.776
"DAXX"	"SPN"	0.329
"DAXX"	"STAT3"	0.857
"DAXX"	"TP73"	0.835
"DAXX"	"HDAC3"	0.809
"DAXX"	"EXOSC3"	0.874
"DBH"	"PNMT"	0.512
"DBH"	"TH"	0.625
"DBP"	"BATF"	1
"DDOST"	"DYNC1H1"	0.541
"DDOST"	"EEF2"	0.685
"DDOST"	"EIF4A2"	0.43
"DDOST"	"EIF5A"	0.639
"DDOST"	"EMD"	0.663
"DDOST"	"GLUD2"	0.824
"DDOST"	"GNAI2"	0.587
"DDOST"	"GNB1"	0.622
"DDOST"	"GNB2"	0.606
"DDOST"	"GTF2H4"	0.515
"DDOST"	"HLA-DRB1"	0.689
"DDOST"	"KIFC1"	0.617
"DDOST"	"MARS"	0.55
"DDOST"	"MDH2"	0.534
"DDOST"	"MYL6"	0.508
"DDOST"	"NONO"	0.658
"DDOST"	"P2RY11"	0.466
"DDOST"	"PCBP1"	0.566
"DDOST"	"PCBP2"	0.593
"DDOST"	"PGK1"	0.508
"DDOST"	"PLP2"	0.851
"DDOST"	"POLR2L"	0.51
"DDOST"	"POR"	0.804
"DDOST"	"PPIB"	0.753
"DDOST"	"PPP2R5A"	0.608
"DDOST"	"PSMA4"	0.556
"DDOST"	"PSMA7"	0.508
"DDOST"	"PSMB4"	0.51
"DDOST"	"PSMC4"	0.605
"DDOST"	"RAB5C"	0.718
"DDOST"	"RANGAP1"	0.566
"DDOST"	"RPL4"	0.659
"DDOST"	"RPL7"	0.623
"DDOST"	"RPL8"	0.517
"DDOST"	"RPL10"	0.797
"DDOST"	"RPL11"	0.615
"DDOST"	"RPL15"	0.505
"DDOST"	"RPL18"	0.672
"DDOST"	"RPL30"	0.571
"DDOST"	"RPL27A"	0.702
"DDOST"	"RPL32"	0.55
"DDOST"	"RPL37"	0.386
"DDOST"	"RPL37A"	0.454
"DDOST"	"RPL41"	0.401
"DDOST"	"RPLP0"	0.652
"DDOST"	"RPLP2"	0.505
"DDOST"	"RPN1"	0.839
"DDOST"	"RPS2"	0.585
"DDOST"	"RPS9"	0.609
"DDOST"	"RPS23"	0.675
"DDOST"	"SH3GL1"	0.379
"DDOST"	"SLC1A5"	0.549
"DDOST"	"SLC3A2"	0.669
"DDOST"	"SMARCD3"	0.532
"DDOST"	"STAT3"	0.628
"DDOST"	"SURF4"	0.822
"DDOST"	"TBCA"	0.442
"DDOST"	"UQCRC2"	0.529
"DDOST"	"SLC39A7"	0.808
"DDOST"	"CLPP"	0.54
"DDOST"	"RBM10"	0.492
"DDOST"	"RFXANK"	0.513
"DDOST"	"RPL14"	0.529
"DDOST"	"ZBED1"	0.392
"DDOST"	"MTA2"	0.682
"DDOST"	"ATP6V1F"	0.593
"DDOST"	"ARPC5"	0.529
"DDOST"	"ARPC1B"	0.394
"DDOST"	"PRMT5"	0.589
"DDOST"	"TUBGCP2"	0.549
"DDOST"	"OS9"	0.693
"DDOST"	"WDR6"	0.593
"DDOST"	"RPL35"	0.571
"DDOST"	"NUP210"	0.608
"DDOST"	"RPL13A"	0.622
"DDOST"	"KPNA6"	0.6
"DDOST"	"HSPBP1"	0.565
"DDOST"	"GSPT2"	0.415
"DDOST"	"DHRS7B"	1
"DDOST"	"TIMM13"	0.524
"DDOST"	"CPSF1"	0.513
"DDOST"	"SEC61A1"	0.806
"DDOST"	"GEMIN4"	0.569
"DDOST"	"PPAN"	0.491
"DDOST"	"XAB2"	0.66
"DDOST"	"PLSCR3"	0.667
"DDOST"	"THOC2"	0.473
"DDOST"	"LSM2"	0.537
"DDOST"	"SMAP1"	NA
"DDOST"	"MRPL17"	0.513
"DDOST"	"SMYD3"	0.511
"DDOST"	"MUS81"	0.523
"DDOST"	"SLC44A4"	0.448
"DDOST"	"ZNF598"	NA
"DDOST"	"ORMDL3"	0.799
"DDOST"	"FTSJ3"	0.499
"DDOST"	"TRAPPC5"	0.513
"DDOST"	"TUBB"	0.554
"DDOST"	"POLR2J2"	0.478
"DDOST"	"RNF149"	1
"DDX11"	"GTF2H4"	0.699
"DDX11"	"INCENP"	0.794
"DDX11"	"KIFC1"	0.666
"DDX11"	"MARS"	0.694
"DDX11"	"NONO"	0.686
"DDX11"	"PLK1"	0.848
"DDX11"	"PSMA4"	0.712
"DDX11"	"PSMC4"	0.61
"DDX11"	"RPL4"	0.672
"DDX11"	"RRM2"	0.422
"DDX11"	"SET"	0.67
"DDX11"	"HDAC3"	0.707
"DDX11"	"PKMYT1"	0.713
"DDX11"	"H2AFY"	0.835
"DDX11"	"MYBBP1A"	0.726
"DDX11"	"POLD3"	0.698
"DDX11"	"NUDC"	0.607
"DDX11"	"RPL35"	0.611
"DDX11"	"DNAJC9"	0.642
"DDX11"	"CPSF1"	0.699
"DDX11"	"EXOSC3"	0.728
"DDX11"	"PPAN"	0.555
"DDX11"	"EXOSC5"	0.728
"DDX11"	"CHTF18"	0.671
"DDX11"	"MUS81"	0.69
"DDX11"	"KLHDC3"	0.669
"DDX11"	"FTSJ3"	0.7
"TIMM8A"	"MARS"	0.443
"TIMM8A"	"MDH2"	0.732
"TIMM8A"	"NDUFB7"	0.872
"TIMM8A"	"NDUFB10"	0.647
"TIMM8A"	"NDUFV1"	0.759
"TIMM8A"	"PSMA4"	0.548
"TIMM8A"	"RPL36AL"	0.612
"TIMM8A"	"RPL37"	0.523
"TIMM8A"	"RPS23"	0.559
"TIMM8A"	"SDHC"	0.623
"TIMM8A"	"SET"	0.591
"TIMM8A"	"SURF4"	0.602
"TIMM8A"	"UQCRC2"	0.713
"TIMM8A"	"RPL14"	0.407
"TIMM8A"	"COX5A"	0.655
"TIMM8A"	"JOSD1"	0.443
"TIMM8A"	"RPL35"	0.463
"TIMM8A"	"TIMM13"	0.806
"TIMM8A"	"UQCRQ"	0.785
"TIMM8A"	"LSM2"	0.472
"TIMM8A"	"MRPL17"	0.802
"TIMM8A"	"CHCHD4"	1
"DLX5"	"MSX1"	0.681
"DYNC1H1"	"DNM2"	0.597
"DYNC1H1"	"EEF2"	0.719
"DYNC1H1"	"FLII"	0.624
"DYNC1H1"	"GNAI2"	0.753
"DYNC1H1"	"GNB1"	0.626
"DYNC1H1"	"GNL1"	0.417
"DYNC1H1"	"HLA-DRB1"	0.507
"DYNC1H1"	"KIFC1"	0.706
"DYNC1H1"	"MARS"	0.723
"DYNC1H1"	"MDH2"	0.515
"DYNC1H1"	"PCBP1"	0.673
"DYNC1H1"	"PCNT"	0.78
"DYNC1H1"	"PEPD"	0.487
"DYNC1H1"	"PLK1"	0.669
"DYNC1H1"	"PSMA4"	0.578
"DYNC1H1"	"PSMA7"	0.574
"DYNC1H1"	"PSMB4"	0.587
"DYNC1H1"	"PSMC4"	0.589
"DYNC1H1"	"RPL4"	0.647
"DYNC1H1"	"RPL8"	0.542
"DYNC1H1"	"RPL18"	0.584
"DYNC1H1"	"RPL30"	0.627
"DYNC1H1"	"RPLP0"	0.612
"DYNC1H1"	"RPLP2"	0.657
"DYNC1H1"	"TPM2"	0.584
"DYNC1H1"	"RPL14"	0.68
"DYNC1H1"	"ENTPD4"	0.322
"DYNC1H1"	"PRMT5"	0.521
"DYNC1H1"	"MYBBP1A"	0.573
"DYNC1H1"	"NUDC"	0.496
"DYNC1H1"	"TUBGCP2"	0.768
"DYNC1H1"	"RPL35"	0.628
"DYNC1H1"	"GABARAP"	0.457
"DYNC1H1"	"PSME4"	0.48
"DYNC1H1"	"GSPT2"	0.444
"DYNC1H1"	"TIMM13"	0.412
"DYNC1H1"	"CPSF1"	0.378
"DYNC1H1"	"PYCR2"	0.389
"DYNC1H1"	"DYNC1LI1"	0.77
"DYNC1H1"	"PPAN"	0.338
"DYNC1H1"	"THOC2"	0.405
"DYNC1H1"	"KLC2"	0.692
"DYNC1H1"	"ZNF598"	NA
"DYNC1H1"	"OSBPL1A"	0.685
"DYNC1H1"	"TRAPPC5"	0.478
"DYNC1H1"	"TUBB"	0.765
"DYNC1H1"	"TUBB2B"	0.603
"DNM2"	"HCK"	0.616
"DNM2"	"PPIB"	0.626
"DNM2"	"RPS2"	0.608
"DNM2"	"SH3GL1"	0.491
"DNM2"	"VAV1"	0.505
"DNM2"	"PSTPIP1"	0.631
"DNM2"	"MPHOSPH6"	0.394
"DNM2"	"KLC2"	0.614
"TSC22D3"	"NFKB2"	1
"ECE1"	"IGF2R"	0.758
"ECE1"	"LAMP1"	0.835
"ECE1"	"DNAJC5"	0.718
"ECHS1"	"GSS"	0.47
"ECHS1"	"HINT1"	0.522
"ECHS1"	"IDH2"	0.843
"ECHS1"	"MDH2"	0.826
"ECHS1"	"NDUFB10"	0.598
"ECHS1"	"NDUFV1"	0.741
"ECHS1"	"PGK1"	0.313
"ECHS1"	"RPS2"	0.476
"ECHS1"	"SDHC"	0.608
"ECHS1"	"STAT3"	0.589
"ECHS1"	"UBE2V1"	0.496
"ECHS1"	"UGP2"	0.569
"ECHS1"	"UQCRC2"	0.715
"ECHS1"	"CLPP"	0.882
"ECHS1"	"COX5A"	0.606
"ECHS1"	"CCS"	0.55
"ECHS1"	"TXN2"	0.924
"ECHS1"	"DHRS7B"	0.136
"ECHS1"	"UQCRQ"	0.763
"ECHS1"	"ACAD9"	0.709
"ECHS1"	"CNDP2"	0.549
"ECHS1"	"MRPS24"	0.693
"ECHS1"	"DDA1"	0.538
"PHC1"	"EEF1G"	0.594
"PHC1"	"HDAC3"	0.685
"PHC1"	"MTA1"	0.74
"PHC1"	"ANAPC2"	0.776
"PHC1"	"PCGF6"	1
"PHC1"	"KLHDC3"	0.69
"EEF1G"	"EEF2"	0.811
"EEF1G"	"EIF5A"	0.83
"EEF1G"	"FRG1"	0.49
"EEF1G"	"GTF2H4"	0.562
"EEF1G"	"NPM1"	0.686
"EEF1G"	"P2RY11"	0.349
"EEF1G"	"PFDN1"	NA
"EEF1G"	"PPIB"	0.836
"EEF1G"	"PSMB4"	0.812
"EEF1G"	"RPL4"	0.845
"EEF1G"	"RPL7"	0.735
"EEF1G"	"RPL8"	0.614
"EEF1G"	"RPL11"	0.798
"EEF1G"	"RPL18"	0.775
"EEF1G"	"RPL37A"	0.762
"EEF1G"	"RPLP0"	0.802
"EEF1G"	"RPLP2"	0.77
"EEF1G"	"RPS2"	0.835
"EEF1G"	"RPS23"	0.764
"EEF1G"	"PIAS1"	0.591
"EEF1G"	"MTA1"	0.742
"EEF1G"	"MYBBP1A"	0.814
"EEF1G"	"NUDC"	0.699
"EEF1G"	"RPL35"	0.725
"EEF1G"	"CPSF1"	0.586
"EEF1G"	"PPAN"	0.57
"EEF1G"	"EXOSC5"	0.716
"EEF1G"	"XAB2"	0.667
"EEF1G"	"LSM2"	0.619
"EEF1G"	"MUS81"	0.617
"EEF1G"	"FTSJ3"	0.575
"EEF1G"	"TSEN54"	0.43
"EEF2"	"EIF4A2"	0.503
"EEF2"	"EIF4EBP1"	0.543
"EEF2"	"EIF5A"	0.719
"EEF2"	"FAU"	0.643
"EEF2"	"FLII"	0.507
"EEF2"	"GLUD2"	0.74
"EEF2"	"GNB1"	0.699
"EEF2"	"GNB2"	0.695
"EEF2"	"GNL1"	0.51
"EEF2"	"HINT1"	0.724
"EEF2"	"IDH2"	0.544
"EEF2"	"MARS"	0.749
"EEF2"	"MDH2"	0.599
"EEF2"	"MSN"	0.671
"EEF2"	"MYL6"	0.635
"EEF2"	"NDUFV1"	0.52
"EEF2"	"NONO"	0.617
"EEF2"	"NPM1"	0.716
"EEF2"	"P2RY11"	0.421
"EEF2"	"PCBP1"	0.744
"EEF2"	"PCBP2"	0.766
"EEF2"	"PGK1"	0.69
"EEF2"	"POLR2L"	0.565
"EEF2"	"PPIB"	0.725
"EEF2"	"PSMA4"	0.703
"EEF2"	"PSMA7"	0.69
"EEF2"	"PSMB4"	0.702
"EEF2"	"PSMC4"	0.677
"EEF2"	"RAB5C"	0.629
"EEF2"	"RANGAP1"	0.663
"EEF2"	"RPL4"	0.791
"EEF2"	"RPL7"	0.727
"EEF2"	"RPL8"	0.556
"EEF2"	"RPL10"	0.725
"EEF2"	"RPL11"	0.752
"EEF2"	"RPL15"	0.569
"EEF2"	"RPL18"	0.657
"EEF2"	"RPL30"	0.689
"EEF2"	"RPL27A"	0.658
"EEF2"	"RPL32"	0.595
"EEF2"	"RPL36AL"	0.682
"EEF2"	"RPL37"	0.467
"EEF2"	"RPL37A"	0.623
"EEF2"	"RPL41"	0.474
"EEF2"	"RPLP0"	0.762
"EEF2"	"RPLP2"	0.657
"EEF2"	"MRPS12"	0.351
"EEF2"	"RPN1"	0.645
"EEF2"	"RPS2"	0.72
"EEF2"	"RPS9"	0.777
"EEF2"	"RPS21"	0.518
"EEF2"	"RPS23"	0.641
"EEF2"	"RRM2"	1
"EEF2"	"SET"	0.686
"EEF2"	"SH3GL1"	0.497
"EEF2"	"STAT3"	0.704
"EEF2"	"SURF4"	0.587
"EEF2"	"TSC2"	0.73
"EEF2"	"UGP2"	0.71
"EEF2"	"UQCRC2"	0.436
"EEF2"	"CLPP"	0.49
"EEF2"	"HIST1H2AC"	0.566
"EEF2"	"EIF4G3"	0.482
"EEF2"	"SQSTM1"	0.723
"EEF2"	"RPL14"	0.673
"EEF2"	"RAB11B"	0.621
"EEF2"	"ATP6V1F"	0.668
"EEF2"	"COX5A"	0.322
"EEF2"	"ENTPD4"	0.342
"EEF2"	"ARPC1B"	0.546
"EEF2"	"NPM3"	0.581
"EEF2"	"PRMT5"	0.648
"EEF2"	"MYBBP1A"	0.709
"EEF2"	"NUDC"	0.584
"EEF2"	"RPL35"	0.63
"EEF2"	"GABARAP"	0.518
"EEF2"	"EXOSC7"	0.546
"EEF2"	"WDTC1"	0.661
"EEF2"	"DNAJC9"	0.742
"EEF2"	"HARS2"	0.608
"EEF2"	"RPL13A"	0.708
"EEF2"	"KPNA6"	0.649
"EEF2"	"HSPBP1"	1
"EEF2"	"GSPT2"	0.482
"EEF2"	"TXN2"	0.449
"EEF2"	"DHRS7B"	1
"EEF2"	"TIMM13"	0.447
"EEF2"	"ANAPC2"	0.519
"EEF2"	"CPSF1"	0.476
"EEF2"	"PYCR2"	0.436
"EEF2"	"SEC61A1"	0.63
"EEF2"	"VPS28"	0.724
"EEF2"	"ISYNA1"	0.543
"EEF2"	"DPH5"	0.57
"EEF2"	"LSM7"	0.579
"EEF2"	"MRPL16"	0.438
"EEF2"	"PPAN"	0.471
"EEF2"	"XAB2"	0.613
"EEF2"	"THOC2"	0.428
"EEF2"	"LSM2"	0.571
"EEF2"	"MRPL17"	0.438
"EEF2"	"MRPS24"	0.336
"EEF2"	"PDCL3"	0.631
"EEF2"	"MUS81"	0.518
"EEF2"	"RHOT2"	0.699
"EEF2"	"ZNF598"	NA
"EEF2"	"FTSJ3"	0.485
"EEF2"	"TRAPPC5"	0.523
"EEF2"	"HIPK4"	NA
"EEF2"	"TUBB"	0.741
"EEF2"	"MRPL21"	0.438
"EEF2"	"HIST1H2AA"	0.55
"EEF2"	"POLR2J2"	0.503
"EEF2"	"TUBB2B"	0.568
"EGR1"	"HRAS"	0.64
"EGR1"	"IFIT2"	0.782
"EGR1"	"IRF2"	0.723
"EGR1"	"IRF3"	0.969
"EGR1"	"IRF7"	0.907
"EGR1"	"NPM1"	0.626
"EGR1"	"PITX1"	0.828
"EGR1"	"SP1"	0.69
"EGR1"	"SRF"	1
"EGR1"	"STAT3"	0.854
"EGR1"	"GDF15"	0.668
"EIF4A2"	"EIF4EBP1"	0.849
"EIF4A2"	"EIF5A"	0.605
"EIF4A2"	"GNAI2"	0.495
"EIF4A2"	"GNB1"	0.465
"EIF4A2"	"GNB2"	0.503
"EIF4A2"	"GNL1"	0.35
"EIF4A2"	"GTF2H4"	0.379
"EIF4A2"	"MARS"	0.614
"EIF4A2"	"MDH2"	0.471
"EIF4A2"	"MYL6"	0.516
"EIF4A2"	"NONO"	0.363
"EIF4A2"	"NPM1"	0.474
"EIF4A2"	"P2RY11"	0.317
"EIF4A2"	"PCBP1"	0.565
"EIF4A2"	"PCBP2"	0.533
"EIF4A2"	"PFDN1"	NA
"EIF4A2"	"PFDN2"	0.712
"EIF4A2"	"PGK1"	0.493
"EIF4A2"	"PLK1"	0.488
"EIF4A2"	"PPIB"	0.519
"EIF4A2"	"PSMA4"	0.622
"EIF4A2"	"PSMA7"	0.623
"EIF4A2"	"PSMB4"	0.647
"EIF4A2"	"PSMC4"	0.608
"EIF4A2"	"RANGAP1"	0.647
"EIF4A2"	"RPL4"	0.511
"EIF4A2"	"RPL7"	0.53
"EIF4A2"	"RPL8"	0.543
"EIF4A2"	"RPL10"	0.606
"EIF4A2"	"RPL11"	0.541
"EIF4A2"	"RPL15"	0.704
"EIF4A2"	"RPL18"	0.547
"EIF4A2"	"RPL30"	0.505
"EIF4A2"	"RPL27A"	0.676
"EIF4A2"	"RPL32"	0.666
"EIF4A2"	"RPL36AL"	0.663
"EIF4A2"	"RPL37"	0.793
"EIF4A2"	"RPL37A"	0.567
"EIF4A2"	"RPL41"	0.745
"EIF4A2"	"RPLP0"	0.507
"EIF4A2"	"RPLP2"	0.539
"EIF4A2"	"RPN1"	0.625
"EIF4A2"	"RPS2"	0.505
"EIF4A2"	"RPS9"	0.498
"EIF4A2"	"RPS23"	0.61
"EIF4A2"	"SURF4"	0.475
"EIF4A2"	"HIST1H2AC"	0.326
"EIF4A2"	"EIF4G3"	0.956
"EIF4A2"	"RPL14"	0.569
"EIF4A2"	"PRMT5"	0.667
"EIF4A2"	"RPL35"	0.633
"EIF4A2"	"HARS2"	0.758
"EIF4A2"	"RPL13A"	0.536
"EIF4A2"	"KPNA6"	0.61
"EIF4A2"	"GSPT2"	0.89
"EIF4A2"	"CPSF1"	0.404
"EIF4A2"	"PYCR2"	0.563
"EIF4A2"	"CAB39"	0.535
"EIF4A2"	"PRMT8"	0.66
"EIF4A2"	"PPAN"	0.435
"EIF4A2"	"THOC2"	0.396
"EIF4A2"	"SMAP1"	NA
"EIF4A2"	"MUS81"	0.531
"EIF4A2"	"ZNF598"	NA
"EIF4A2"	"FTSJ3"	0.409
"EIF4A2"	"TRAPPC5"	0.736
"EIF4A2"	"TUBB"	0.457
"EIF4EBP1"	"RPLP0"	0.537
"EIF4EBP1"	"TSC2"	0.705
"EIF4EBP1"	"PIM2"	1
"EIF5A"	"EMD"	0.745
"EIF5A"	"GNB1"	0.587
"EIF5A"	"GNB2"	0.595
"EIF5A"	"GNL1"	0.554
"EIF5A"	"GTF2H4"	0.564
"EIF5A"	"HINT1"	0.695
"EIF5A"	"IDH2"	0.48
"EIF5A"	"KIFC1"	0.653
"EIF5A"	"MARS"	0.757
"EIF5A"	"MDH2"	0.577
"EIF5A"	"MYL6"	0.602
"EIF5A"	"NDUFV1"	0.617
"EIF5A"	"NONO"	0.713
"EIF5A"	"NPM1"	0.692
"EIF5A"	"P2RY11"	0.405
"EIF5A"	"PCBP1"	0.748
"EIF5A"	"PCBP2"	0.779
"EIF5A"	"PEPD"	0.546
"EIF5A"	"PFDN2"	0.753
"EIF5A"	"PGK1"	0.645
"EIF5A"	"PLK1"	0.604
"EIF5A"	"POLR2L"	0.678
"EIF5A"	"POR"	0.813
"EIF5A"	"PPIB"	0.664
"EIF5A"	"PPP2R5A"	0.786
"EIF5A"	"PSMA4"	0.707
"EIF5A"	"PSMA7"	0.691
"EIF5A"	"PSMB4"	0.708
"EIF5A"	"PSMC4"	0.772
"EIF5A"	"RAB5B"	0.66
"EIF5A"	"RAB5C"	0.525
"EIF5A"	"RANGAP1"	0.8
"EIF5A"	"RPL4"	0.724
"EIF5A"	"RPL7"	0.74
"EIF5A"	"RPL8"	0.613
"EIF5A"	"RPL10"	0.778
"EIF5A"	"RPL11"	0.71
"EIF5A"	"RPL15"	0.695
"EIF5A"	"RPL18"	0.736
"EIF5A"	"RPL30"	0.689
"EIF5A"	"RPL27A"	0.761
"EIF5A"	"RPL32"	0.69
"EIF5A"	"RPL36AL"	0.745
"EIF5A"	"RPL37"	0.568
"EIF5A"	"RPL37A"	0.624
"EIF5A"	"RPLP0"	0.687
"EIF5A"	"RPLP2"	0.624
"EIF5A"	"MRPS12"	0.402
"EIF5A"	"RPN1"	0.726
"EIF5A"	"RPS2"	0.725
"EIF5A"	"RPS9"	0.713
"EIF5A"	"RPS23"	0.722
"EIF5A"	"RRM2"	1
"EIF5A"	"SH3GL1"	0.582
"EIF5A"	"SURF4"	0.551
"EIF5A"	"UGP2"	0.747
"EIF5A"	"UQCRC2"	0.52
"EIF5A"	"RPL14"	0.647
"EIF5A"	"MTA1"	0.781
"EIF5A"	"ZBED1"	0.452
"EIF5A"	"ATP6V1F"	0.639
"EIF5A"	"COX5A"	0.399
"EIF5A"	"ARPC5"	0.624
"EIF5A"	"ARPC1B"	0.506
"EIF5A"	"PRMT5"	0.751
"EIF5A"	"ZNHIT1"	0.571
"EIF5A"	"MYBBP1A"	0.813
"EIF5A"	"AGPAT1"	0.667
"EIF5A"	"RPL35"	0.751
"EIF5A"	"GABARAP"	0.615
"EIF5A"	"RPL13A"	0.702
"EIF5A"	"GSPT2"	0.583
"EIF5A"	"TIMM13"	0.531
"EIF5A"	"CPSF1"	0.583
"EIF5A"	"PYCR2"	0.509
"EIF5A"	"SEC61A1"	0.704
"EIF5A"	"FIS1"	0.607
"EIF5A"	"ISYNA1"	0.682
"EIF5A"	"PCBP3"	0.685
"EIF5A"	"MRPL16"	0.508
"EIF5A"	"PPAN"	0.565
"EIF5A"	"EXOSC5"	0.722
"EIF5A"	"XAB2"	0.673
"EIF5A"	"LSM2"	0.619
"EIF5A"	"SMAP1"	NA
"EIF5A"	"MRPL17"	0.508
"EIF5A"	"PDCL3"	0.803
"EIF5A"	"ZNF598"	NA
"EIF5A"	"ORMDL3"	0.527
"EIF5A"	"FTSJ3"	0.571
"EIF5A"	"TRAPPC5"	0.595
"EIF5A"	"TUBB"	0.644
"EIF5A"	"POLR2J2"	0.508
"ELAVL3"	"PRMT8"	NA
"ELF4"	"NPM1"	0.562
"ELF4"	"SET"	0.734
"EMD"	"MYL6"	0.571
"EMD"	"HDAC3"	0.746
"EMD"	"MTA1"	0.795
"EMD"	"RPL35"	0.668
"EMD"	"SEC61A1"	0.685
"EMD"	"LSM2"	0.575
"EMD"	"FATE1"	0.57
"EMD"	"TUBB"	0.663
"EPHB3"	"PTPRU"	0.608
"EPHB3"	"ILKAP"	0.487
"EXT2"	"SURF4"	0.767
"EXT2"	"SEC61A1"	0.84
"FANCG"	"FOXM1"	1
"FANCG"	"PLK1"	0.702
"FANCG"	"RTN2"	0.546
"FANCG"	"ZBED1"	0.703
"FANCG"	"FTSJ3"	0.681
"FAU"	"MSN"	0.477
"FAU"	"MYL6"	0.643
"FAU"	"NPM1"	0.643
"FAU"	"PCBP1"	0.643
"FAU"	"PSMB4"	0.314
"FAU"	"RPL4"	0.643
"FAU"	"RPL7"	0.643
"FAU"	"RPL8"	0.643
"FAU"	"RPL10"	0.643
"FAU"	"RPL11"	0.643
"FAU"	"RPL15"	0.255
"FAU"	"RPL18"	0.643
"FAU"	"RPL30"	0.643
"FAU"	"RPL27A"	0.643
"FAU"	"RPL32"	0.643
"FAU"	"RPL36AL"	0.308
"FAU"	"RPL37"	0.255
"FAU"	"RPL37A"	0.256
"FAU"	"RPL41"	0.255
"FAU"	"RPLP0"	0.643
"FAU"	"RPLP2"	0.643
"FAU"	"MRPS12"	0.114
"FAU"	"RPN1"	0.643
"FAU"	"RPS2"	0.643
"FAU"	"RPS9"	0.643
"FAU"	"RPS21"	0.255
"FAU"	"RPS23"	0.643
"FAU"	"SET"	0.643
"FAU"	"SH3GL1"	0.314
"FAU"	"STK24"	0.314
"FAU"	"RPL14"	0.643
"FAU"	"ARPC5"	0.643
"FAU"	"RPL35"	0.643
"FAU"	"GABARAP"	0.255
"FAU"	"RPL13A"	0.643
"FAU"	"VPS28"	0.314
"FAU"	"MRPL16"	0.173
"FAU"	"MRPL17"	0.173
"FAU"	"MRPS24"	0.114
"FAU"	"POLR2J2"	0.103
"FGF8"	"GBX2"	NA
"FGF8"	"MSX1"	0.166
"FGF8"	"LHX2"	NA
"FHIT"	"HINT1"	0.728
"FHIT"	"MDH2"	0.509
"FOXM1"	"KIFC1"	0.661
"FOXM1"	"PLK1"	1
"FOXM1"	"RRM2"	0.318
