"symbol1"	"symbol2"	"MF"
"CSNK2B"	"PGK1"	0.594
"CSNK2B"	"POLR2L"	0.63
"CSNK2B"	"PPIB"	0.643
"CSNK2B"	"PPP2R5A"	0.664
"CSNK2B"	"PPP3CC"	0.634
"CSNK2B"	"PSMA4"	0.674
"CSNK2B"	"PSMA7"	0.72
"CSNK2B"	"PSMB4"	0.674
"CSNK2B"	"PSMC4"	0.674
"CSNK2B"	"RAB5C"	0.643
"CSNK2B"	"RANGAP1"	0.694
"CSNK2B"	"RPL4"	0.669
"CSNK2B"	"RPL7"	0.695
"CSNK2B"	"RPL8"	0.439
"CSNK2B"	"RPL10"	0.64
"CSNK2B"	"RPL15"	0.665
"CSNK2B"	"RPL18"	0.439
"CSNK2B"	"RPL30"	0.669
"CSNK2B"	"RPL27A"	0.669
"CSNK2B"	"RPL41"	0.426
"CSNK2B"	"RPLP0"	0.628
"CSNK2B"	"RPLP2"	0.665
"CSNK2B"	"RPN1"	0.662
"CSNK2B"	"RPS2"	0.651
"CSNK2B"	"RPS9"	0.621
"CSNK2B"	"RPS23"	0.669
"CSNK2B"	"SET"	0.682
"CSNK2B"	"SH3GL1"	0.729
"CSNK2B"	"STAT5A"	0.718
"CSNK2B"	"SURF4"	1
"CSNK2B"	"UQCRC2"	0.661
"CSNK2B"	"HDAC3"	0.689
"CSNK2B"	"RPL14"	0.665
"CSNK2B"	"MTA1"	0.606
"CSNK2B"	"ZBED1"	0.629
"CSNK2B"	"RAB11B"	0.614
"CSNK2B"	"ATP6V1F"	0.587
"CSNK2B"	"COX5A"	0.624
"CSNK2B"	"ENTPD4"	0.296
"CSNK2B"	"PRMT5"	0.637
"CSNK2B"	"ZNHIT1"	0.72
"CSNK2B"	"NUDC"	0.672
"CSNK2B"	"RPL35"	0.449
"CSNK2B"	"DNAJC9"	0.678
"CSNK2B"	"RPL13A"	0.449
"CSNK2B"	"TIMM13"	0.326
"CSNK2B"	"ANAPC2"	1
"CSNK2B"	"CPSF1"	0.663
"CSNK2B"	"PYCR2"	0.633
"CSNK2B"	"VPS28"	0.714
"CSNK2B"	"PAF1"	0.733
"CSNK2B"	"MRPL16"	0.182
"CSNK2B"	"ARHGAP17"	0.703
"CSNK2B"	"PPAN"	0.436
"CSNK2B"	"THOC2"	0.679
"CSNK2B"	"LSM2"	0.63
"CSNK2B"	"PDCL3"	0.663
"CSNK2B"	"MUS81"	0.567
"CSNK2B"	"PCGF6"	0.687
"CSNK2B"	"ZNF598"	0.741
"CSNK2B"	"KLHDC3"	0.758
"CSNK2B"	"FTSJ3"	0.618
"CSNK2B"	"TRAPPC5"	0.679
"CSNK2B"	"TUBB"	0.631
"CSNK2B"	"TSEN54"	0.631
"CTF1"	"IL6R"	0.467
"CTF1"	"SOS1"	0.715
"CTF1"	"STAT3"	0.635
"CTSL"	"GNB1"	0.592
"CTSL"	"HLA-DRB1"	0.123
"CTSL"	"RELB"	0.536
"CTSL"	"IFI30"	0.495
"CYBA"	"HLA-DRB1"	0.126
"CYBA"	"MSN"	0.614
"CYBA"	"PLP2"	0.597
"CYBA"	"VAMP8"	0.546
"CYBA"	"ARPC1B"	0.573
"CYP4A11"	"SMARCD3"	0.078
"CYP4A11"	"PLA2G2F"	0.079
"DAXX"	"HSPB1"	0.694
"DAXX"	"NPM1"	0.712
"DAXX"	"RELB"	0.688
"DAXX"	"SPN"	0.284
"DAXX"	"STAT3"	0.647
"DAXX"	"TP73"	0.67
"DAXX"	"HDAC3"	0.671
"DAXX"	"EXOSC3"	0.576
"DBH"	"PNMT"	0.204
"DBH"	"TH"	0.472
"DBP"	"BATF"	0.907
"DDOST"	"DYNC1H1"	0.49
"DDOST"	"EEF2"	0.577
"DDOST"	"EIF4A2"	0.563
"DDOST"	"EIF5A"	0.508
"DDOST"	"EMD"	0.575
"DDOST"	"GLUD2"	0.204
"DDOST"	"GNAI2"	0.526
"DDOST"	"GNB1"	0.587
"DDOST"	"GNB2"	0.587
"DDOST"	"GTF2H4"	0.575
"DDOST"	"HLA-DRB1"	0.176
"DDOST"	"KIFC1"	0.432
"DDOST"	"MARS"	0.048
"DDOST"	"MDH2"	0.3
"DDOST"	"MYL6"	0.442
"DDOST"	"NONO"	0.583
"DDOST"	"P2RY11"	0.278
"DDOST"	"PCBP1"	0.582
"DDOST"	"PCBP2"	0.638
"DDOST"	"PGK1"	0.427
"DDOST"	"PLP2"	0.57
"DDOST"	"POLR2L"	0.401
"DDOST"	"POR"	0.477
"DDOST"	"PPIB"	0.513
"DDOST"	"PPP2R5A"	0.49
"DDOST"	"PSMA4"	0.567
"DDOST"	"PSMA7"	0.601
"DDOST"	"PSMB4"	0.567
"DDOST"	"PSMC4"	0.567
"DDOST"	"RAB5C"	0.523
"DDOST"	"RANGAP1"	0.565
"DDOST"	"RPL4"	0.575
"DDOST"	"RPL7"	0.606
"DDOST"	"RPL8"	0.366
"DDOST"	"RPL10"	0.535
"DDOST"	"RPL11"	0.535
"DDOST"	"RPL15"	0.581
"DDOST"	"RPL18"	0.366
"DDOST"	"RPL30"	0.575
"DDOST"	"RPL27A"	0.575
"DDOST"	"RPL32"	0.366
"DDOST"	"RPL37"	0.366
"DDOST"	"RPL37A"	0.575
"DDOST"	"RPL41"	0.362
"DDOST"	"RPLP0"	0.513
"DDOST"	"RPLP2"	0.548
"DDOST"	"RPN1"	0.949
"DDOST"	"RPS2"	0.583
"DDOST"	"RPS9"	0.515
"DDOST"	"RPS23"	0.575
"DDOST"	"SH3GL1"	0.619
"DDOST"	"SLC1A5"	0.464
"DDOST"	"SLC3A2"	0.496
"DDOST"	"SMARCD3"	0.48
"DDOST"	"STAT3"	0.59
"DDOST"	"SURF4"	1
"DDOST"	"TBCA"	0.593
"DDOST"	"UQCRC2"	0.537
"DDOST"	"SLC39A7"	0.513
"DDOST"	"CLPP"	0.527
"DDOST"	"RBM10"	0.594
"DDOST"	"RFXANK"	0.372
"DDOST"	"RPL14"	0.581
"DDOST"	"ZBED1"	0.51
"DDOST"	"MTA2"	0.509
"DDOST"	"ATP6V1F"	0.436
"DDOST"	"ARPC5"	0.539
"DDOST"	"ARPC1B"	0.539
"DDOST"	"PRMT5"	0.436
"DDOST"	"TUBGCP2"	0.482
"DDOST"	"OS9"	1
"DDOST"	"WDR6"	0.609
"DDOST"	"RPL35"	0.399
"DDOST"	"NUP210"	NA
"DDOST"	"RPL13A"	0.399
"DDOST"	"KPNA6"	0.491
"DDOST"	"HSPBP1"	0.519
"DDOST"	"GSPT2"	0.525
"DDOST"	"DHRS7B"	NA
"DDOST"	"TIMM13"	0.303
"DDOST"	"CPSF1"	0.563
"DDOST"	"SEC61A1"	0.465
"DDOST"	"GEMIN4"	1
"DDOST"	"PPAN"	0.36
"DDOST"	"XAB2"	1
"DDOST"	"PLSCR3"	0.505
"DDOST"	"THOC2"	0.579
"DDOST"	"LSM2"	0.517
"DDOST"	"SMAP1"	NA
"DDOST"	"MRPL17"	0.358
"DDOST"	"SMYD3"	0.53
"DDOST"	"MUS81"	0.399
"DDOST"	"SLC44A4"	0.047
"DDOST"	"ZNF598"	0.558
"DDOST"	"ORMDL3"	1
"DDOST"	"FTSJ3"	0.448
"DDOST"	"TRAPPC5"	0.565
"DDOST"	"TUBB"	0.521
"DDOST"	"POLR2J2"	0.181
"DDOST"	"RNF149"	0.407
"DDX11"	"GTF2H4"	0.708
"DDX11"	"INCENP"	1
"DDX11"	"KIFC1"	0.591
"DDX11"	"MARS"	0.048
"DDX11"	"NONO"	0.669
"DDX11"	"PLK1"	0.523
"DDX11"	"PSMA4"	0.513
"DDX11"	"PSMC4"	0.638
"DDX11"	"RPL4"	0.547
"DDX11"	"RRM2"	0.44
"DDX11"	"SET"	0.451
"DDX11"	"HDAC3"	0.516
"DDX11"	"PKMYT1"	0.501
"DDX11"	"H2AFY"	0.663
"DDX11"	"MYBBP1A"	0.487
"DDX11"	"POLD3"	0.45
"DDX11"	"NUDC"	0.478
"DDX11"	"RPL35"	0.447
"DDX11"	"DNAJC9"	0.47
"DDX11"	"CPSF1"	0.481
"DDX11"	"EXOSC3"	0.541
"DDX11"	"PPAN"	0.438
"DDX11"	"EXOSC5"	0.455
"DDX11"	"CHTF18"	0.583
"DDX11"	"MUS81"	0.419
"DDX11"	"KLHDC3"	0.525
"DDX11"	"FTSJ3"	0.499
"TIMM8A"	"MARS"	0.048
"TIMM8A"	"MDH2"	0.712
"TIMM8A"	"NDUFB7"	0.261
"TIMM8A"	"NDUFB10"	1
"TIMM8A"	"NDUFV1"	0.261
"TIMM8A"	"PSMA4"	1
"TIMM8A"	"RPL36AL"	1
"TIMM8A"	"RPL37"	0.712
"TIMM8A"	"RPS23"	1
"TIMM8A"	"SDHC"	0.443
"TIMM8A"	"SET"	1
"TIMM8A"	"SURF4"	1
"TIMM8A"	"UQCRC2"	1
"TIMM8A"	"RPL14"	1
"TIMM8A"	"COX5A"	1
"TIMM8A"	"JOSD1"	1
"TIMM8A"	"RPL35"	0.712
"TIMM8A"	"TIMM13"	0.596
"TIMM8A"	"UQCRQ"	0.118
"TIMM8A"	"LSM2"	1
"TIMM8A"	"MRPL17"	0.691
"TIMM8A"	"CHCHD4"	1
"DLX5"	"MSX1"	0.599
"DYNC1H1"	"DNM2"	0.621
"DYNC1H1"	"EEF2"	0.657
"DYNC1H1"	"FLII"	0.591
"DYNC1H1"	"GNAI2"	0.583
"DYNC1H1"	"GNB1"	0.624
"DYNC1H1"	"GNL1"	0.284
"DYNC1H1"	"HLA-DRB1"	0.126
"DYNC1H1"	"KIFC1"	0.518
"DYNC1H1"	"MARS"	0.048
"DYNC1H1"	"MDH2"	0.389
"DYNC1H1"	"PCBP1"	0.672
"DYNC1H1"	"PCNT"	1
"DYNC1H1"	"PEPD"	0.538
"DYNC1H1"	"PLK1"	0.581
"DYNC1H1"	"PSMA4"	0.59
"DYNC1H1"	"PSMA7"	0.61
"DYNC1H1"	"PSMB4"	0.59
"DYNC1H1"	"PSMC4"	0.656
"DYNC1H1"	"RPL4"	0.641
"DYNC1H1"	"RPL8"	0.43
"DYNC1H1"	"RPL18"	0.43
"DYNC1H1"	"RPL30"	0.641
"DYNC1H1"	"RPLP0"	0.62
"DYNC1H1"	"RPLP2"	0.56
"DYNC1H1"	"TPM2"	0.447
"DYNC1H1"	"RPL14"	0.638
"DYNC1H1"	"ENTPD4"	0.274
"DYNC1H1"	"PRMT5"	0.463
"DYNC1H1"	"MYBBP1A"	0.471
"DYNC1H1"	"NUDC"	0.581
"DYNC1H1"	"TUBGCP2"	0.512
"DYNC1H1"	"RPL35"	0.477
"DYNC1H1"	"GABARAP"	0.548
"DYNC1H1"	"PSME4"	0.494
"DYNC1H1"	"GSPT2"	0.667
"DYNC1H1"	"TIMM13"	0.24
"DYNC1H1"	"CPSF1"	0.601
"DYNC1H1"	"PYCR2"	0.516
"DYNC1H1"	"DYNC1LI1"	0.615
"DYNC1H1"	"PPAN"	0.463
"DYNC1H1"	"THOC2"	0.633
"DYNC1H1"	"KLC2"	0.569
"DYNC1H1"	"ZNF598"	0.614
"DYNC1H1"	"OSBPL1A"	0.537
"DYNC1H1"	"TRAPPC5"	0.571
"DYNC1H1"	"TUBB"	0.542
"DYNC1H1"	"TUBB2B"	0.566
"DNM2"	"HCK"	0.627
"DNM2"	"PPIB"	0.606
"DNM2"	"RPS2"	0.681
"DNM2"	"SH3GL1"	0.7
"DNM2"	"VAV1"	0.654
"DNM2"	"PSTPIP1"	0.75
"DNM2"	"MPHOSPH6"	1
"DNM2"	"KLC2"	0.676
"TSC22D3"	"NFKB2"	0.757
"ECE1"	"IGF2R"	0.508
"ECE1"	"LAMP1"	0.667
"ECE1"	"DNAJC5"	NA
"ECHS1"	"GSS"	0.548
"ECHS1"	"HINT1"	0.521
"ECHS1"	"IDH2"	0.391
"ECHS1"	"MDH2"	0.375
"ECHS1"	"NDUFB10"	0.595
"ECHS1"	"NDUFV1"	0.261
"ECHS1"	"PGK1"	0.457
"ECHS1"	"RPS2"	0.624
"ECHS1"	"SDHC"	0.249
"ECHS1"	"STAT3"	0.609
"ECHS1"	"UBE2V1"	0.596
"ECHS1"	"UGP2"	0.578
"ECHS1"	"UQCRC2"	0.618
"ECHS1"	"CLPP"	0.561
"ECHS1"	"COX5A"	0.538
"ECHS1"	"CCS"	0.464
"ECHS1"	"TXN2"	1
"ECHS1"	"DHRS7B"	NA
"ECHS1"	"UQCRQ"	0.118
"ECHS1"	"ACAD9"	0.368
"ECHS1"	"CNDP2"	0.279
"ECHS1"	"MRPS24"	0.458
"ECHS1"	"DDA1"	1
"PHC1"	"EEF1G"	1
"PHC1"	"HDAC3"	1
"PHC1"	"MTA1"	1
"PHC1"	"ANAPC2"	1
"PHC1"	"PCGF6"	1
"PHC1"	"KLHDC3"	1
"EEF1G"	"EEF2"	0.81
"EEF1G"	"EIF5A"	0.62
"EEF1G"	"FRG1"	0.78
"EEF1G"	"GTF2H4"	0.629
"EEF1G"	"NPM1"	0.555
"EEF1G"	"P2RY11"	0.381
"EEF1G"	"PFDN1"	0.496
"EEF1G"	"PPIB"	0.592
"EEF1G"	"PSMB4"	0.778
"EEF1G"	"RPL4"	0.746
"EEF1G"	"RPL7"	0.717
"EEF1G"	"RPL8"	0.539
"EEF1G"	"RPL11"	0.651
"EEF1G"	"RPL18"	0.539
"EEF1G"	"RPL37A"	0.746
"EEF1G"	"RPLP0"	0.645
"EEF1G"	"RPLP2"	0.755
"EEF1G"	"RPS2"	0.765
"EEF1G"	"RPS23"	0.746
"EEF1G"	"PIAS1"	0.554
"EEF1G"	"MTA1"	0.575
"EEF1G"	"MYBBP1A"	0.564
"EEF1G"	"NUDC"	0.909
"EEF1G"	"RPL35"	0.543
"EEF1G"	"CPSF1"	0.732
"EEF1G"	"PPAN"	0.532
"EEF1G"	"EXOSC5"	0.72
"EEF1G"	"XAB2"	1
"EEF1G"	"LSM2"	0.65
"EEF1G"	"MUS81"	0.512
"EEF1G"	"FTSJ3"	0.569
"EEF1G"	"TSEN54"	0.66
"EEF2"	"EIF4A2"	0.751
"EEF2"	"EIF4EBP1"	0.602
"EEF2"	"EIF5A"	0.833
"EEF2"	"FAU"	1
"EEF2"	"FLII"	0.705
"EEF2"	"GLUD2"	0.29
"EEF2"	"GNB1"	0.687
"EEF2"	"GNB2"	0.687
"EEF2"	"GNL1"	0.399
"EEF2"	"HINT1"	0.534
"EEF2"	"IDH2"	0.382
"EEF2"	"MARS"	0.048
"EEF2"	"MDH2"	0.582
"EEF2"	"MSN"	0.799
"EEF2"	"MYL6"	0.56
"EEF2"	"NDUFV1"	0.261
"EEF2"	"NONO"	0.739
"EEF2"	"NPM1"	0.629
"EEF2"	"P2RY11"	0.33
"EEF2"	"PCBP1"	0.866
"EEF2"	"PCBP2"	0.84
"EEF2"	"PGK1"	0.552
"EEF2"	"POLR2L"	0.506
"EEF2"	"PPIB"	0.654
"EEF2"	"PSMA4"	0.683
"EEF2"	"PSMA7"	0.694
"EEF2"	"PSMB4"	0.683
"EEF2"	"PSMC4"	0.683
"EEF2"	"RAB5C"	0.645
"EEF2"	"RANGAP1"	0.816
"EEF2"	"RPL4"	0.783
"EEF2"	"RPL7"	0.789
"EEF2"	"RPL8"	0.629
"EEF2"	"RPL10"	0.728
"EEF2"	"RPL11"	0.743
"EEF2"	"RPL15"	0.85
"EEF2"	"RPL18"	0.629
"EEF2"	"RPL30"	0.783
"EEF2"	"RPL27A"	0.783
"EEF2"	"RPL32"	0.629
"EEF2"	"RPL36AL"	1
"EEF2"	"RPL37"	0.629
"EEF2"	"RPL37A"	0.783
"EEF2"	"RPL41"	0.631
"EEF2"	"RPLP0"	0.744
"EEF2"	"RPLP2"	0.67
"EEF2"	"MRPS12"	0.783
"EEF2"	"RPN1"	0.752
"EEF2"	"RPS2"	0.829
"EEF2"	"RPS9"	0.722
"EEF2"	"RPS21"	0.614
"EEF2"	"RPS23"	0.783
"EEF2"	"RRM2"	0.621
"EEF2"	"SET"	0.604
"EEF2"	"SH3GL1"	0.805
"EEF2"	"STAT3"	0.693
"EEF2"	"SURF4"	1
"EEF2"	"TSC2"	0.658
"EEF2"	"UGP2"	0.632
"EEF2"	"UQCRC2"	0.662
"EEF2"	"CLPP"	0.607
"EEF2"	"HIST1H2AC"	0.869
"EEF2"	"EIF4G3"	0.748
"EEF2"	"SQSTM1"	0.687
"EEF2"	"RPL14"	0.85
"EEF2"	"RAB11B"	0.681
"EEF2"	"ATP6V1F"	0.556
"EEF2"	"COX5A"	0.607
"EEF2"	"ENTPD4"	0.263
"EEF2"	"ARPC1B"	0.648
"EEF2"	"NPM3"	0.78
"EEF2"	"PRMT5"	0.502
"EEF2"	"MYBBP1A"	0.649
"EEF2"	"NUDC"	0.777
"EEF2"	"RPL35"	0.656
"EEF2"	"GABARAP"	0.637
"EEF2"	"EXOSC7"	0.748
"EEF2"	"WDTC1"	1
"EEF2"	"DNAJC9"	0.689
"EEF2"	"HARS2"	0.741
"EEF2"	"RPL13A"	0.656
"EEF2"	"KPNA6"	0.612
"EEF2"	"HSPBP1"	0.634
"EEF2"	"GSPT2"	0.767
"EEF2"	"TXN2"	1
"EEF2"	"DHRS7B"	NA
"EEF2"	"TIMM13"	0.344
"EEF2"	"ANAPC2"	1
"EEF2"	"CPSF1"	0.732
"EEF2"	"PYCR2"	0.619
"EEF2"	"SEC61A1"	0.578
"EEF2"	"VPS28"	0.675
"EEF2"	"ISYNA1"	0.612
"EEF2"	"DPH5"	0
"EEF2"	"LSM7"	0.797
"EEF2"	"MRPL16"	0.355
"EEF2"	"PPAN"	0.666
"EEF2"	"XAB2"	1
"EEF2"	"THOC2"	0.773
"EEF2"	"LSM2"	0.752
"EEF2"	"MRPL17"	0.409
"EEF2"	"MRPS24"	0.629
"EEF2"	"PDCL3"	0.667
"EEF2"	"MUS81"	0.527
"EEF2"	"RHOT2"	0.665
"EEF2"	"ZNF598"	0.737
"EEF2"	"FTSJ3"	0.661
"EEF2"	"TRAPPC5"	0.689
"EEF2"	"HIPK4"	1
"EEF2"	"TUBB"	0.615
"EEF2"	"MRPL21"	0.629
"EEF2"	"HIST1H2AA"	0.869
"EEF2"	"POLR2J2"	0.116
"EEF2"	"TUBB2B"	0.652
"EGR1"	"HRAS"	0.567
"EGR1"	"IFIT2"	0.655
"EGR1"	"IRF2"	0.833
"EGR1"	"IRF3"	0.793
"EGR1"	"IRF7"	0.807
"EGR1"	"NPM1"	0.6
"EGR1"	"PITX1"	0.803
"EGR1"	"SP1"	0.778
"EGR1"	"SRF"	0.774
"EGR1"	"STAT3"	0.786
"EGR1"	"GDF15"	0.583
"EIF4A2"	"EIF4EBP1"	0.593
"EIF4A2"	"EIF5A"	0.722
"EIF4A2"	"GNAI2"	0.733
"EIF4A2"	"GNB1"	0.803
"EIF4A2"	"GNB2"	0.803
"EIF4A2"	"GNL1"	0.435
"EIF4A2"	"GTF2H4"	0.73
"EIF4A2"	"MARS"	0.048
"EIF4A2"	"MDH2"	0.552
"EIF4A2"	"MYL6"	0.723
"EIF4A2"	"NONO"	0.721
"EIF4A2"	"NPM1"	0.583
"EIF4A2"	"P2RY11"	0.375
"EIF4A2"	"PCBP1"	0.77
"EIF4A2"	"PCBP2"	0.79
"EIF4A2"	"PFDN1"	0.464
"EIF4A2"	"PFDN2"	0.648
"EIF4A2"	"PGK1"	0.538
"EIF4A2"	"PLK1"	0.636
"EIF4A2"	"PPIB"	0.625
"EIF4A2"	"PSMA4"	0.756
"EIF4A2"	"PSMA7"	0.758
"EIF4A2"	"PSMB4"	0.756
"EIF4A2"	"PSMC4"	0.916
"EIF4A2"	"RANGAP1"	0.709
"EIF4A2"	"RPL4"	0.758
"EIF4A2"	"RPL7"	0.772
"EIF4A2"	"RPL8"	0.606
"EIF4A2"	"RPL10"	0.7
"EIF4A2"	"RPL11"	0.714
"EIF4A2"	"RPL15"	0.74
"EIF4A2"	"RPL18"	0.606
"EIF4A2"	"RPL30"	0.758
"EIF4A2"	"RPL27A"	0.758
"EIF4A2"	"RPL32"	0.606
"EIF4A2"	"RPL36AL"	1
"EIF4A2"	"RPL37"	0.606
"EIF4A2"	"RPL37A"	0.758
"EIF4A2"	"RPL41"	0.615
"EIF4A2"	"RPLP0"	0.717
"EIF4A2"	"RPLP2"	0.67
"EIF4A2"	"RPN1"	0.722
"EIF4A2"	"RPS2"	0.725
"EIF4A2"	"RPS9"	0.696
"EIF4A2"	"RPS23"	0.758
"EIF4A2"	"SURF4"	1
"EIF4A2"	"HIST1H2AC"	0.869
"EIF4A2"	"EIF4G3"	0.687
"EIF4A2"	"RPL14"	0.74
"EIF4A2"	"PRMT5"	0.491
"EIF4A2"	"RPL35"	0.641
"EIF4A2"	"HARS2"	0.716
"EIF4A2"	"RPL13A"	0.641
"EIF4A2"	"KPNA6"	0.603
"EIF4A2"	"GSPT2"	0.856
"EIF4A2"	"CPSF1"	0.707
"EIF4A2"	"PYCR2"	0.61
"EIF4A2"	"CAB39"	0.595
"EIF4A2"	"PRMT8"	0.519
"EIF4A2"	"PPAN"	0.65
"EIF4A2"	"THOC2"	0.767
"EIF4A2"	"SMAP1"	NA
"EIF4A2"	"MUS81"	0.562
"EIF4A2"	"ZNF598"	0.709
"EIF4A2"	"FTSJ3"	0.624
"EIF4A2"	"TRAPPC5"	0.684
"EIF4A2"	"TUBB"	0.604
"EIF4EBP1"	"RPLP0"	0.542
"EIF4EBP1"	"TSC2"	0.593
"EIF4EBP1"	"PIM2"	0.611
"EIF5A"	"EMD"	0.602
"EIF5A"	"GNB1"	0.612
"EIF5A"	"GNB2"	0.612
"EIF5A"	"GNL1"	0.372
"EIF5A"	"GTF2H4"	0.587
"EIF5A"	"HINT1"	0.365
"EIF5A"	"IDH2"	0.322
"EIF5A"	"KIFC1"	0.468
"EIF5A"	"MARS"	0.048
"EIF5A"	"MDH2"	0.585
"EIF5A"	"MYL6"	0.499
"EIF5A"	"NDUFV1"	0.261
"EIF5A"	"NONO"	0.719
"EIF5A"	"NPM1"	0.588
"EIF5A"	"P2RY11"	0.28
"EIF5A"	"PCBP1"	0.762
"EIF5A"	"PCBP2"	0.779
"EIF5A"	"PEPD"	0.566
"EIF5A"	"PFDN2"	0.582
"EIF5A"	"PGK1"	0.498
"EIF5A"	"PLK1"	0.592
"EIF5A"	"POLR2L"	0.455
"EIF5A"	"POR"	0.524
"EIF5A"	"PPIB"	0.63
"EIF5A"	"PPP2R5A"	0.532
"EIF5A"	"PSMA4"	0.604
"EIF5A"	"PSMA7"	0.625
"EIF5A"	"PSMB4"	0.604
"EIF5A"	"PSMC4"	0.605
"EIF5A"	"RAB5B"	0.553
"EIF5A"	"RAB5C"	0.576
"EIF5A"	"RANGAP1"	0.707
"EIF5A"	"RPL4"	0.75
"EIF5A"	"RPL7"	0.766
"EIF5A"	"RPL8"	0.632
"EIF5A"	"RPL10"	0.699
"EIF5A"	"RPL11"	0.712
"EIF5A"	"RPL15"	0.735
"EIF5A"	"RPL18"	0.632
"EIF5A"	"RPL30"	0.75
"EIF5A"	"RPL27A"	0.75
"EIF5A"	"RPL32"	0.632
"EIF5A"	"RPL36AL"	1
"EIF5A"	"RPL37"	0.632
"EIF5A"	"RPL37A"	0.75
"EIF5A"	"RPLP0"	0.714
"EIF5A"	"RPLP2"	0.591
"EIF5A"	"MRPS12"	0.75
"EIF5A"	"RPN1"	0.719
"EIF5A"	"RPS2"	0.723
"EIF5A"	"RPS9"	0.696
"EIF5A"	"RPS23"	0.75
"EIF5A"	"RRM2"	0.542
"EIF5A"	"SH3GL1"	0.639
"EIF5A"	"SURF4"	1
"EIF5A"	"UGP2"	0.563
"EIF5A"	"UQCRC2"	0.584
"EIF5A"	"RPL14"	0.735
"EIF5A"	"MTA1"	0.55
"EIF5A"	"ZBED1"	0.573
"EIF5A"	"ATP6V1F"	0.495
"EIF5A"	"COX5A"	0.538
"EIF5A"	"ARPC5"	0.579
"EIF5A"	"ARPC1B"	0.579
"EIF5A"	"PRMT5"	0.47
"EIF5A"	"ZNHIT1"	0.581
"EIF5A"	"MYBBP1A"	0.652
"EIF5A"	"AGPAT1"	0.563
"EIF5A"	"RPL35"	0.659
"EIF5A"	"GABARAP"	0.57
"EIF5A"	"RPL13A"	0.659
"EIF5A"	"GSPT2"	0.738
"EIF5A"	"TIMM13"	0.29
"EIF5A"	"CPSF1"	0.633
"EIF5A"	"PYCR2"	0.54
"EIF5A"	"SEC61A1"	0.517
"EIF5A"	"FIS1"	0.649
"EIF5A"	"ISYNA1"	0.533
"EIF5A"	"PCBP3"	1
"EIF5A"	"MRPL16"	0.366
"EIF5A"	"PPAN"	0.669
"EIF5A"	"EXOSC5"	0.571
"EIF5A"	"XAB2"	1
"EIF5A"	"LSM2"	0.824
"EIF5A"	"SMAP1"	NA
"EIF5A"	"MRPL17"	0.342
"EIF5A"	"PDCL3"	0.588
"EIF5A"	"ZNF598"	0.707
"EIF5A"	"ORMDL3"	1
"EIF5A"	"FTSJ3"	0.632
"EIF5A"	"TRAPPC5"	0.603
"EIF5A"	"TUBB"	0.56
"EIF5A"	"POLR2J2"	0.116
"ELAVL3"	"PRMT8"	0.318
"ELF4"	"NPM1"	0.57
"ELF4"	"SET"	0.599
"EMD"	"MYL6"	0.556
"EMD"	"HDAC3"	0.583
"EMD"	"MTA1"	0.57
"EMD"	"RPL35"	0.46
"EMD"	"SEC61A1"	0.577
"EMD"	"LSM2"	0.622
"EMD"	"FATE1"	0.716
"EMD"	"TUBB"	0.605
"EPHB3"	"PTPRU"	0.373
"EPHB3"	"ILKAP"	0.607
"EXT2"	"SURF4"	1
"EXT2"	"SEC61A1"	0.426
"FANCG"	"FOXM1"	0.699
"FANCG"	"PLK1"	0.622
"FANCG"	"RTN2"	1
"FANCG"	"ZBED1"	0.579
"FANCG"	"FTSJ3"	0.555
"FAU"	"MSN"	0.712
"FAU"	"MYL6"	0.712
"FAU"	"NPM1"	1
"FAU"	"PCBP1"	1
"FAU"	"PSMB4"	0.712
"FAU"	"RPL4"	1
"FAU"	"RPL7"	1
"FAU"	"RPL8"	1
"FAU"	"RPL10"	1
"FAU"	"RPL11"	1
"FAU"	"RPL15"	1
"FAU"	"RPL18"	1
"FAU"	"RPL30"	1
"FAU"	"RPL27A"	1
"FAU"	"RPL32"	1
"FAU"	"RPL36AL"	0.712
"FAU"	"RPL37"	1
"FAU"	"RPL37A"	1
"FAU"	"RPL41"	1
"FAU"	"RPLP0"	1
"FAU"	"RPLP2"	0.712
"FAU"	"MRPS12"	1
"FAU"	"RPN1"	1
"FAU"	"RPS2"	1
"FAU"	"RPS9"	1
"FAU"	"RPS21"	1
"FAU"	"RPS23"	1
"FAU"	"SET"	0.712
"FAU"	"SH3GL1"	0.712
"FAU"	"STK24"	0.712
"FAU"	"RPL14"	1
"FAU"	"ARPC5"	0.712
"FAU"	"RPL35"	1
"FAU"	"GABARAP"	0.712
"FAU"	"RPL13A"	1
"FAU"	"VPS28"	0.712
"FAU"	"MRPL16"	0.667
"FAU"	"MRPL17"	0.403
"FAU"	"MRPS24"	1
"FAU"	"POLR2J2"	0.104
"FGF8"	"GBX2"	0.231
"FGF8"	"MSX1"	0.186
"FGF8"	"LHX2"	0.28
"FHIT"	"HINT1"	0.652
"FHIT"	"MDH2"	0.45
"FOXM1"	"KIFC1"	0.472
"FOXM1"	"PLK1"	0.671
"FOXM1"	"RRM2"	0.632
"FOXM1"	"SP1"	0.796
"FOXM1"	"STAT3"	0.831
"FOXM1"	"TACC3"	1
"FLII"	"GNAI2"	0.647
"FLII"	"HSPB1"	0.622
"FLII"	"RPL7"	0.722
"FLII"	"RPLP2"	0.765
"FLII"	"RPS9"	0.634
"FLII"	"HDAC3"	0.593
"FLII"	"ARPC1B"	0.834
