"symbol1"	"symbol2"	"MF"
"CSNK2B"	"PCBP2"	0.639
"CSNK2B"	"PGK1"	0.567
"CSNK2B"	"POLR2L"	0.557
"CSNK2B"	"PPIB"	0.655
"CSNK2B"	"PPP2R5A"	0.603
"CSNK2B"	"PPP3CC"	0.621
"CSNK2B"	"PSMA4"	0.611
"CSNK2B"	"PSMA7"	0.659
"CSNK2B"	"PSMB4"	0.611
"CSNK2B"	"PSMC4"	0.605
"CSNK2B"	"RAB5C"	0.569
"CSNK2B"	"RANGAP1"	0.619
"CSNK2B"	"RPL4"	0.596
"CSNK2B"	"RPL7"	0.571
"CSNK2B"	"RPL8"	0.281
"CSNK2B"	"RPL10"	0.584
"CSNK2B"	"RPL15"	0.604
"CSNK2B"	"RPL18"	0.281
"CSNK2B"	"RPL30"	0.596
"CSNK2B"	"RPL27A"	0.596
"CSNK2B"	"RPL41"	0.28
"CSNK2B"	"RPLP0"	0.574
"CSNK2B"	"RPLP2"	0.617
"CSNK2B"	"RPN1"	0.603
"CSNK2B"	"RPS2"	0.603
"CSNK2B"	"RPS9"	0.565
"CSNK2B"	"RPS23"	0.596
"CSNK2B"	"SET"	0.648
"CSNK2B"	"SH3GL1"	0.7
"CSNK2B"	"STAT5A"	0.649
"CSNK2B"	"SURF4"	1
"CSNK2B"	"UQCRC2"	0.605
"CSNK2B"	"HDAC3"	0.692
"CSNK2B"	"RPL14"	0.604
"CSNK2B"	"MTA1"	0.495
"CSNK2B"	"ZBED1"	0.53
"CSNK2B"	"RAB11B"	0.551
"CSNK2B"	"ATP6V1F"	0.526
"CSNK2B"	"COX5A"	0.59
"CSNK2B"	"ENTPD4"	0.121
"CSNK2B"	"PRMT5"	0.57
"CSNK2B"	"ZNHIT1"	0.676
"CSNK2B"	"NUDC"	0.669
"CSNK2B"	"RPL35"	0.283
"CSNK2B"	"DNAJC9"	0.668
"CSNK2B"	"RPL13A"	0.283
"CSNK2B"	"TIMM13"	0.237
"CSNK2B"	"ANAPC2"	1
"CSNK2B"	"CPSF1"	0.631
"CSNK2B"	"PYCR2"	0.611
"CSNK2B"	"VPS28"	0.725
"CSNK2B"	"PAF1"	0.72
"CSNK2B"	"MRPL16"	0.256
"CSNK2B"	"ARHGAP17"	0.631
"CSNK2B"	"PPAN"	0.276
"CSNK2B"	"THOC2"	0.621
"CSNK2B"	"LSM2"	0.591
"CSNK2B"	"PDCL3"	0.668
"CSNK2B"	"MUS81"	0.527
"CSNK2B"	"PCGF6"	0.565
"CSNK2B"	"ZNF598"	0.657
"CSNK2B"	"KLHDC3"	0.748
"CSNK2B"	"FTSJ3"	0.564
"CSNK2B"	"TRAPPC5"	0.627
"CSNK2B"	"TUBB"	0.58
"CSNK2B"	"TSEN54"	0.602
"CTF1"	"IL6R"	0.602
"CTF1"	"SOS1"	0.499
"CTF1"	"STAT3"	0.501
"CTSL"	"GNB1"	0.61
"CTSL"	"HLA-DRB1"	0.365
"CTSL"	"RELB"	0.482
"CTSL"	"IFI30"	0.609
"CYBA"	"HLA-DRB1"	0.35
"CYBA"	"MSN"	0.632
"CYBA"	"PLP2"	0.597
"CYBA"	"VAMP8"	0.58
"CYBA"	"ARPC1B"	0.591
"CYP4A11"	"SMARCD3"	0.142
"CYP4A11"	"PLA2G2F"	0.177
"DAXX"	"HSPB1"	0.695
"DAXX"	"NPM1"	0.743
"DAXX"	"RELB"	0.667
"DAXX"	"SPN"	0.573
"DAXX"	"STAT3"	0.567
"DAXX"	"TP73"	0.629
"DAXX"	"HDAC3"	0.724
"DAXX"	"EXOSC3"	0.594
"DBH"	"PNMT"	0.365
"DBH"	"TH"	0.467
"DBP"	"BATF"	0.739
"DDOST"	"DYNC1H1"	0.539
"DDOST"	"EEF2"	0.532
"DDOST"	"EIF4A2"	0.425
"DDOST"	"EIF5A"	0.51
"DDOST"	"EMD"	0.611
"DDOST"	"GLUD2"	0.204
"DDOST"	"GNAI2"	0.489
"DDOST"	"GNB1"	0.533
"DDOST"	"GNB2"	0.533
"DDOST"	"GTF2H4"	0.427
"DDOST"	"HLA-DRB1"	0.323
"DDOST"	"KIFC1"	0.249
"DDOST"	"MARS"	0.174
"DDOST"	"MDH2"	0.25
"DDOST"	"MYL6"	0.406
"DDOST"	"NONO"	0.436
"DDOST"	"P2RY11"	0.156
"DDOST"	"PCBP1"	0.498
"DDOST"	"PCBP2"	0.583
"DDOST"	"PGK1"	0.422
"DDOST"	"PLP2"	0.525
"DDOST"	"POLR2L"	0.438
"DDOST"	"POR"	0.458
"DDOST"	"PPIB"	0.558
"DDOST"	"PPP2R5A"	0.437
"DDOST"	"PSMA4"	0.515
"DDOST"	"PSMA7"	0.565
"DDOST"	"PSMB4"	0.515
"DDOST"	"PSMC4"	0.491
"DDOST"	"RAB5C"	0.437
"DDOST"	"RANGAP1"	0.499
"DDOST"	"RPL4"	0.488
"DDOST"	"RPL7"	0.467
"DDOST"	"RPL8"	0.259
"DDOST"	"RPL10"	0.48
"DDOST"	"RPL11"	0.425
"DDOST"	"RPL15"	0.517
"DDOST"	"RPL18"	0.259
"DDOST"	"RPL30"	0.488
"DDOST"	"RPL27A"	0.488
"DDOST"	"RPL32"	0.259
"DDOST"	"RPL37"	0.259
"DDOST"	"RPL37A"	0.488
"DDOST"	"RPL41"	0.264
"DDOST"	"RPLP0"	0.461
"DDOST"	"RPLP2"	0.512
"DDOST"	"RPN1"	0.873
"DDOST"	"RPS2"	0.542
"DDOST"	"RPS9"	0.461
"DDOST"	"RPS23"	0.488
"DDOST"	"SH3GL1"	0.634
"DDOST"	"SLC1A5"	0.35
"DDOST"	"SLC3A2"	0.428
"DDOST"	"SMARCD3"	0.495
"DDOST"	"STAT3"	0.456
"DDOST"	"SURF4"	1
"DDOST"	"TBCA"	0.58
"DDOST"	"UQCRC2"	0.491
"DDOST"	"SLC39A7"	0.479
"DDOST"	"CLPP"	0.514
"DDOST"	"RBM10"	0.55
"DDOST"	"RFXANK"	0.207
"DDOST"	"RPL14"	0.517
"DDOST"	"ZBED1"	0.445
"DDOST"	"MTA2"	0.425
"DDOST"	"ATP6V1F"	0.378
"DDOST"	"ARPC5"	0.512
"DDOST"	"ARPC1B"	0.512
"DDOST"	"PRMT5"	0.444
"DDOST"	"TUBGCP2"	0.52
"DDOST"	"OS9"	1
"DDOST"	"WDR6"	0.533
"DDOST"	"RPL35"	0.266
"DDOST"	"NUP210"	NA
"DDOST"	"RPL13A"	0.266
"DDOST"	"KPNA6"	0.478
"DDOST"	"HSPBP1"	0.475
"DDOST"	"GSPT2"	0.442
"DDOST"	"DHRS7B"	0.477
"DDOST"	"TIMM13"	0.217
"DDOST"	"CPSF1"	0.558
"DDOST"	"SEC61A1"	0.464
"DDOST"	"GEMIN4"	1
"DDOST"	"PPAN"	0.248
"DDOST"	"XAB2"	1
"DDOST"	"PLSCR3"	0.518
"DDOST"	"THOC2"	0.519
"DDOST"	"LSM2"	0.494
"DDOST"	"SMAP1"	NA
"DDOST"	"MRPL17"	0.438
"DDOST"	"SMYD3"	0.513
"DDOST"	"MUS81"	0.384
"DDOST"	"SLC44A4"	0.126
"DDOST"	"ZNF598"	0.522
"DDOST"	"ORMDL3"	1
"DDOST"	"FTSJ3"	0.468
"DDOST"	"TRAPPC5"	0.496
"DDOST"	"TUBB"	0.483
"DDOST"	"POLR2J2"	0.249
"DDOST"	"RNF149"	0.306
"DDX11"	"GTF2H4"	0.701
"DDX11"	"INCENP"	1
"DDX11"	"KIFC1"	0.453
"DDX11"	"MARS"	0.141
"DDX11"	"NONO"	0.594
"DDX11"	"PLK1"	0.377
"DDX11"	"PSMA4"	0.373
"DDX11"	"PSMC4"	0.566
"DDX11"	"RPL4"	0.515
"DDX11"	"RRM2"	0.334
"DDX11"	"SET"	0.351
"DDX11"	"HDAC3"	0.5
"DDX11"	"PKMYT1"	0.338
"DDX11"	"H2AFY"	0.639
"DDX11"	"MYBBP1A"	0.488
"DDX11"	"POLD3"	0.334
"DDX11"	"NUDC"	0.394
"DDX11"	"RPL35"	0.448
"DDX11"	"DNAJC9"	0.376
"DDX11"	"CPSF1"	0.426
"DDX11"	"EXOSC3"	0.512
"DDX11"	"PPAN"	0.452
"DDX11"	"EXOSC5"	0.338
"DDX11"	"CHTF18"	0.633
"DDX11"	"MUS81"	0.331
"DDX11"	"KLHDC3"	0.42
"DDX11"	"FTSJ3"	0.484
"TIMM8A"	"MARS"	0.141
"TIMM8A"	"MDH2"	0.367
"TIMM8A"	"NDUFB7"	0.128
"TIMM8A"	"NDUFB10"	1
"TIMM8A"	"NDUFV1"	0.128
"TIMM8A"	"PSMA4"	1
"TIMM8A"	"RPL36AL"	1
"TIMM8A"	"RPL37"	0.367
"TIMM8A"	"RPS23"	1
"TIMM8A"	"SDHC"	0.407
"TIMM8A"	"SET"	1
"TIMM8A"	"SURF4"	1
"TIMM8A"	"UQCRC2"	1
"TIMM8A"	"RPL14"	1
"TIMM8A"	"COX5A"	1
"TIMM8A"	"JOSD1"	1
"TIMM8A"	"RPL35"	0.367
"TIMM8A"	"TIMM13"	0.318
"TIMM8A"	"UQCRQ"	0.1
"TIMM8A"	"LSM2"	1
"TIMM8A"	"MRPL17"	0.815
"TIMM8A"	"CHCHD4"	1
"DLX5"	"MSX1"	0.536
"DYNC1H1"	"DNM2"	0.653
"DYNC1H1"	"EEF2"	0.749
"DYNC1H1"	"FLII"	0.653
"DYNC1H1"	"GNAI2"	0.649
"DYNC1H1"	"GNB1"	0.686
"DYNC1H1"	"GNL1"	0.25
"DYNC1H1"	"HLA-DRB1"	0.35
"DYNC1H1"	"KIFC1"	0.496
"DYNC1H1"	"MARS"	0.141
"DYNC1H1"	"MDH2"	0.421
"DYNC1H1"	"PCBP1"	0.755
"DYNC1H1"	"PCNT"	1
"DYNC1H1"	"PEPD"	0.586
"DYNC1H1"	"PLK1"	0.511
"DYNC1H1"	"PSMA4"	0.604
"DYNC1H1"	"PSMA7"	0.628
"DYNC1H1"	"PSMB4"	0.604
"DYNC1H1"	"PSMC4"	0.743
"DYNC1H1"	"RPL4"	0.714
"DYNC1H1"	"RPL8"	0.435
"DYNC1H1"	"RPL18"	0.435
"DYNC1H1"	"RPL30"	0.714
"DYNC1H1"	"RPLP0"	0.721
"DYNC1H1"	"RPLP2"	0.6
"DYNC1H1"	"TPM2"	0.538
"DYNC1H1"	"RPL14"	0.712
"DYNC1H1"	"ENTPD4"	0.307
"DYNC1H1"	"PRMT5"	0.47
"DYNC1H1"	"MYBBP1A"	0.447
"DYNC1H1"	"NUDC"	0.671
"DYNC1H1"	"TUBGCP2"	0.587
"DYNC1H1"	"RPL35"	0.474
"DYNC1H1"	"GABARAP"	0.643
"DYNC1H1"	"PSME4"	0.6
"DYNC1H1"	"GSPT2"	0.793
"DYNC1H1"	"TIMM13"	0.217
"DYNC1H1"	"CPSF1"	0.695
"DYNC1H1"	"PYCR2"	0.589
"DYNC1H1"	"DYNC1LI1"	0.716
"DYNC1H1"	"PPAN"	0.507
"DYNC1H1"	"THOC2"	0.717
"DYNC1H1"	"KLC2"	0.657
"DYNC1H1"	"ZNF598"	0.672
"DYNC1H1"	"OSBPL1A"	0.526
"DYNC1H1"	"TRAPPC5"	0.589
"DYNC1H1"	"TUBB"	0.551
"DYNC1H1"	"TUBB2B"	0.573
"DNM2"	"HCK"	0.541
"DNM2"	"PPIB"	0.601
"DNM2"	"RPS2"	0.606
"DNM2"	"SH3GL1"	0.644
"DNM2"	"VAV1"	0.476
"DNM2"	"PSTPIP1"	0.675
"DNM2"	"MPHOSPH6"	1
"DNM2"	"KLC2"	0.631
"TSC22D3"	"NFKB2"	0.646
"ECE1"	"IGF2R"	0.533
"ECE1"	"LAMP1"	0.55
"ECE1"	"DNAJC5"	NA
"ECHS1"	"GSS"	0.51
"ECHS1"	"HINT1"	0.447
"ECHS1"	"IDH2"	0.383
"ECHS1"	"MDH2"	0.273
"ECHS1"	"NDUFB10"	0.58
"ECHS1"	"NDUFV1"	0.16
"ECHS1"	"PGK1"	0.409
"ECHS1"	"RPS2"	0.587
"ECHS1"	"SDHC"	0.318
"ECHS1"	"STAT3"	0.473
"ECHS1"	"UBE2V1"	0.59
"ECHS1"	"UGP2"	0.625
"ECHS1"	"UQCRC2"	0.579
"ECHS1"	"CLPP"	0.547
"ECHS1"	"COX5A"	0.538
"ECHS1"	"CCS"	0.468
"ECHS1"	"TXN2"	1
"ECHS1"	"DHRS7B"	0.477
"ECHS1"	"UQCRQ"	0.135
"ECHS1"	"ACAD9"	0.441
"ECHS1"	"CNDP2"	0.174
"ECHS1"	"MRPS24"	0.288
"ECHS1"	"DDA1"	1
"PHC1"	"EEF1G"	1
"PHC1"	"HDAC3"	1
"PHC1"	"MTA1"	1
"PHC1"	"ANAPC2"	1
"PHC1"	"PCGF6"	1
"PHC1"	"KLHDC3"	1
"EEF1G"	"EEF2"	0.752
"EEF1G"	"EIF5A"	0.638
"EEF1G"	"FRG1"	0.713
"EEF1G"	"GTF2H4"	0.456
"EEF1G"	"NPM1"	0.596
"EEF1G"	"P2RY11"	0.168
"EEF1G"	"PFDN1"	0.612
"EEF1G"	"PPIB"	0.633
"EEF1G"	"PSMB4"	0.712
"EEF1G"	"RPL4"	0.664
"EEF1G"	"RPL7"	0.574
"EEF1G"	"RPL8"	0.311
"EEF1G"	"RPL11"	0.527
"EEF1G"	"RPL18"	0.311
"EEF1G"	"RPL37A"	0.664
"EEF1G"	"RPLP0"	0.603
"EEF1G"	"RPLP2"	0.738
"EEF1G"	"RPS2"	0.715
"EEF1G"	"RPS23"	0.664
"EEF1G"	"PIAS1"	0.52
"EEF1G"	"MTA1"	0.449
"EEF1G"	"MYBBP1A"	0.298
"EEF1G"	"NUDC"	0.963
"EEF1G"	"RPL35"	0.309
"EEF1G"	"CPSF1"	0.747
"EEF1G"	"PPAN"	0.328
"EEF1G"	"EXOSC5"	0.696
"EEF1G"	"XAB2"	1
"EEF1G"	"LSM2"	0.641
"EEF1G"	"MUS81"	0.502
"EEF1G"	"FTSJ3"	0.546
"EEF1G"	"TSEN54"	0.696
"EEF2"	"EIF4A2"	0.704
"EEF2"	"EIF4EBP1"	0.614
"EEF2"	"EIF5A"	0.889
"EEF2"	"FAU"	1
"EEF2"	"FLII"	0.664
"EEF2"	"GLUD2"	0.217
"EEF2"	"GNB1"	0.596
"EEF2"	"GNB2"	0.596
"EEF2"	"GNL1"	0.257
"EEF2"	"HINT1"	0.46
"EEF2"	"IDH2"	0.361
"EEF2"	"MARS"	0.141
"EEF2"	"MDH2"	0.537
"EEF2"	"MSN"	0.834
"EEF2"	"MYL6"	0.496
"EEF2"	"NDUFV1"	0.128
"EEF2"	"NONO"	0.678
"EEF2"	"NPM1"	0.7
"EEF2"	"P2RY11"	0.151
"EEF2"	"PCBP1"	0.883
"EEF2"	"PCBP2"	0.847
"EEF2"	"PGK1"	0.474
"EEF2"	"POLR2L"	0.437
"EEF2"	"PPIB"	0.719
"EEF2"	"PSMA4"	0.588
"EEF2"	"PSMA7"	0.616
"EEF2"	"PSMB4"	0.588
"EEF2"	"PSMC4"	0.584
"EEF2"	"RAB5C"	0.543
"EEF2"	"RANGAP1"	0.802
"EEF2"	"RPL4"	0.792
"EEF2"	"RPL7"	0.771
"EEF2"	"RPL8"	0.554
"EEF2"	"RPL10"	0.742
"EEF2"	"RPL11"	0.702
"EEF2"	"RPL15"	0.85
"EEF2"	"RPL18"	0.554
"EEF2"	"RPL30"	0.792
"EEF2"	"RPL27A"	0.792
"EEF2"	"RPL32"	0.554
"EEF2"	"RPL36AL"	1
"EEF2"	"RPL37"	0.554
"EEF2"	"RPL37A"	0.792
"EEF2"	"RPL41"	0.589
"EEF2"	"RPLP0"	0.791
"EEF2"	"RPLP2"	0.603
"EEF2"	"MRPS12"	0.792
"EEF2"	"RPN1"	0.777
"EEF2"	"RPS2"	0.839
"EEF2"	"RPS9"	0.756
"EEF2"	"RPS21"	0.714
"EEF2"	"RPS23"	0.792
"EEF2"	"RRM2"	0.585
"EEF2"	"SET"	0.564
"EEF2"	"SH3GL1"	0.76
"EEF2"	"STAT3"	0.605
"EEF2"	"SURF4"	1
"EEF2"	"TSC2"	0.608
"EEF2"	"UGP2"	0.612
"EEF2"	"UQCRC2"	0.583
"EEF2"	"CLPP"	0.537
"EEF2"	"HIST1H2AC"	0.521
"EEF2"	"EIF4G3"	0.685
"EEF2"	"SQSTM1"	0.696
"EEF2"	"RPL14"	0.85
"EEF2"	"RAB11B"	0.591
"EEF2"	"ATP6V1F"	0.474
"EEF2"	"COX5A"	0.551
"EEF2"	"ENTPD4"	0.109
"EEF2"	"ARPC1B"	0.591
"EEF2"	"NPM3"	0.819
"EEF2"	"PRMT5"	0.466
"EEF2"	"MYBBP1A"	0.557
"EEF2"	"NUDC"	0.76
"EEF2"	"RPL35"	0.583
"EEF2"	"GABARAP"	0.65
"EEF2"	"EXOSC7"	0.783
"EEF2"	"WDTC1"	1
"EEF2"	"DNAJC9"	0.682
"EEF2"	"HARS2"	0.764
"EEF2"	"RPL13A"	0.583
"EEF2"	"KPNA6"	0.566
"EEF2"	"HSPBP1"	0.564
"EEF2"	"GSPT2"	0.769
"EEF2"	"TXN2"	1
"EEF2"	"DHRS7B"	0.477
"EEF2"	"TIMM13"	0.223
"EEF2"	"ANAPC2"	1
"EEF2"	"CPSF1"	0.748
"EEF2"	"PYCR2"	0.588
"EEF2"	"SEC61A1"	0.545
"EEF2"	"VPS28"	0.655
"EEF2"	"ISYNA1"	0.591
"EEF2"	"DPH5"	0.141
"EEF2"	"LSM7"	0.858
"EEF2"	"MRPL16"	0.489
"EEF2"	"PPAN"	0.642
"EEF2"	"XAB2"	1
"EEF2"	"THOC2"	0.778
"EEF2"	"LSM2"	0.817
"EEF2"	"MRPL17"	0.495
"EEF2"	"MRPS24"	0.554
"EEF2"	"PDCL3"	0.682
"EEF2"	"MUS81"	0.475
"EEF2"	"RHOT2"	0.541
"EEF2"	"ZNF598"	0.736
"EEF2"	"FTSJ3"	0.7
"EEF2"	"TRAPPC5"	0.591
"EEF2"	"HIPK4"	1
"EEF2"	"TUBB"	0.546
"EEF2"	"MRPL21"	0.554
"EEF2"	"HIST1H2AA"	0.75
"EEF2"	"POLR2J2"	0.104
"EEF2"	"TUBB2B"	0.572
"EGR1"	"HRAS"	0.412
"EGR1"	"IFIT2"	0.572
"EGR1"	"IRF2"	0.866
"EGR1"	"IRF3"	0.791
"EGR1"	"IRF7"	0.821
"EGR1"	"NPM1"	0.623
"EGR1"	"PITX1"	0.812
"EGR1"	"SP1"	0.827
"EGR1"	"SRF"	0.798
"EGR1"	"STAT3"	0.786
"EGR1"	"GDF15"	0.466
"EIF4A2"	"EIF4EBP1"	0.511
"EIF4A2"	"EIF5A"	0.738
"EIF4A2"	"GNAI2"	0.689
"EIF4A2"	"GNB1"	0.741
"EIF4A2"	"GNB2"	0.741
"EIF4A2"	"GNL1"	0.251
"EIF4A2"	"GTF2H4"	0.602
"EIF4A2"	"MARS"	0.141
"EIF4A2"	"MDH2"	0.464
"EIF4A2"	"MYL6"	0.716
"EIF4A2"	"NONO"	0.583
"EIF4A2"	"NPM1"	0.608
"EIF4A2"	"P2RY11"	0.148
"EIF4A2"	"PCBP1"	0.71
"EIF4A2"	"PCBP2"	0.709
"EIF4A2"	"PFDN1"	0.408
"EIF4A2"	"PFDN2"	0.608
"EIF4A2"	"PGK1"	0.381
"EIF4A2"	"PLK1"	0.452
"EIF4A2"	"PPIB"	0.638
"EIF4A2"	"PSMA4"	0.525
"EIF4A2"	"PSMA7"	0.566
"EIF4A2"	"PSMB4"	0.525
"EIF4A2"	"PSMC4"	0.854
"EIF4A2"	"RANGAP1"	0.62
"EIF4A2"	"RPL4"	0.646
"EIF4A2"	"RPL7"	0.666
"EIF4A2"	"RPL8"	0.481
"EIF4A2"	"RPL10"	0.618
"EIF4A2"	"RPL11"	0.591
"EIF4A2"	"RPL15"	0.651
"EIF4A2"	"RPL18"	0.481
"EIF4A2"	"RPL30"	0.646
"EIF4A2"	"RPL27A"	0.646
"EIF4A2"	"RPL32"	0.481
"EIF4A2"	"RPL36AL"	1
"EIF4A2"	"RPL37"	0.481
"EIF4A2"	"RPL37A"	0.646
"EIF4A2"	"RPL41"	0.539
"EIF4A2"	"RPLP0"	0.663
"EIF4A2"	"RPLP2"	0.481
"EIF4A2"	"RPN1"	0.629
"EIF4A2"	"RPS2"	0.682
"EIF4A2"	"RPS9"	0.647
"EIF4A2"	"RPS23"	0.646
"EIF4A2"	"SURF4"	1
"EIF4A2"	"HIST1H2AC"	0.487
"EIF4A2"	"EIF4G3"	0.621
"EIF4A2"	"RPL14"	0.651
"EIF4A2"	"PRMT5"	0.414
"EIF4A2"	"RPL35"	0.524
"EIF4A2"	"HARS2"	0.647
"EIF4A2"	"RPL13A"	0.524
"EIF4A2"	"KPNA6"	0.456
"EIF4A2"	"GSPT2"	0.874
"EIF4A2"	"CPSF1"	0.621
"EIF4A2"	"PYCR2"	0.472
"EIF4A2"	"CAB39"	0.41
"EIF4A2"	"PRMT8"	0.44
"EIF4A2"	"PPAN"	0.566
"EIF4A2"	"THOC2"	0.638
"EIF4A2"	"SMAP1"	NA
"EIF4A2"	"MUS81"	0.407
"EIF4A2"	"ZNF598"	0.603
"EIF4A2"	"FTSJ3"	0.56
"EIF4A2"	"TRAPPC5"	0.467
"EIF4A2"	"TUBB"	0.475
"EIF4EBP1"	"RPLP0"	0.554
"EIF4EBP1"	"TSC2"	0.632
"EIF4EBP1"	"PIM2"	0.616
"EIF5A"	"EMD"	0.64
"EIF5A"	"GNB1"	0.576
"EIF5A"	"GNB2"	0.576
"EIF5A"	"GNL1"	0.26
"EIF5A"	"GTF2H4"	0.525
"EIF5A"	"HINT1"	0.32
"EIF5A"	"IDH2"	0.348
"EIF5A"	"KIFC1"	0.283
"EIF5A"	"MARS"	0.141
"EIF5A"	"MDH2"	0.625
"EIF5A"	"MYL6"	0.476
"EIF5A"	"NDUFV1"	0.128
"EIF5A"	"NONO"	0.702
"EIF5A"	"NPM1"	0.677
"EIF5A"	"P2RY11"	0.152
"EIF5A"	"PCBP1"	0.852
"EIF5A"	"PCBP2"	0.867
"EIF5A"	"PEPD"	0.555
"EIF5A"	"PFDN2"	0.676
"EIF5A"	"PGK1"	0.456
"EIF5A"	"PLK1"	0.491
"EIF5A"	"POLR2L"	0.42
"EIF5A"	"POR"	0.486
"EIF5A"	"PPIB"	0.743
"EIF5A"	"PPP2R5A"	0.492
"EIF5A"	"PSMA4"	0.562
"EIF5A"	"PSMA7"	0.594
"EIF5A"	"PSMB4"	0.562
"EIF5A"	"PSMC4"	0.558
"EIF5A"	"RAB5B"	0.553
"EIF5A"	"RAB5C"	0.52
"EIF5A"	"RANGAP1"	0.771
"EIF5A"	"RPL4"	0.831
"EIF5A"	"RPL7"	0.799
"EIF5A"	"RPL8"	0.642
"EIF5A"	"RPL10"	0.776
"EIF5A"	"RPL11"	0.73
"EIF5A"	"RPL15"	0.815
"EIF5A"	"RPL18"	0.642
"EIF5A"	"RPL30"	0.831
"EIF5A"	"RPL27A"	0.831
"EIF5A"	"RPL32"	0.642
"EIF5A"	"RPL36AL"	1
"EIF5A"	"RPL37"	0.642
"EIF5A"	"RPL37A"	0.831
"EIF5A"	"RPLP0"	0.826
"EIF5A"	"RPLP2"	0.577
"EIF5A"	"MRPS12"	0.831
"EIF5A"	"RPN1"	0.816
"EIF5A"	"RPS2"	0.802
"EIF5A"	"RPS9"	0.786
"EIF5A"	"RPS23"	0.831
"EIF5A"	"RRM2"	0.56
"EIF5A"	"SH3GL1"	0.66
"EIF5A"	"SURF4"	1
"EIF5A"	"UGP2"	0.59
"EIF5A"	"UQCRC2"	0.558
"EIF5A"	"RPL14"	0.815
"EIF5A"	"MTA1"	0.453
"EIF5A"	"ZBED1"	0.518
"EIF5A"	"ATP6V1F"	0.454
"EIF5A"	"COX5A"	0.528
"EIF5A"	"ARPC5"	0.569
"EIF5A"	"ARPC1B"	0.569
"EIF5A"	"PRMT5"	0.461
"EIF5A"	"ZNHIT1"	0.628
"EIF5A"	"MYBBP1A"	0.634
"EIF5A"	"AGPAT1"	0.555
"EIF5A"	"RPL35"	0.66
"EIF5A"	"GABARAP"	0.63
"EIF5A"	"RPL13A"	0.66
"EIF5A"	"GSPT2"	0.803
"EIF5A"	"TIMM13"	0.225
"EIF5A"	"CPSF1"	0.733
"EIF5A"	"PYCR2"	0.562
"EIF5A"	"SEC61A1"	0.525
"EIF5A"	"FIS1"	0.656
"EIF5A"	"ISYNA1"	0.566
"EIF5A"	"PCBP3"	1
"EIF5A"	"MRPL16"	0.565
"EIF5A"	"PPAN"	0.73
"EIF5A"	"EXOSC5"	0.553
"EIF5A"	"XAB2"	1
"EIF5A"	"LSM2"	0.899
"EIF5A"	"SMAP1"	NA
"EIF5A"	"MRPL17"	0.475
"EIF5A"	"PDCL3"	0.656
"EIF5A"	"ZNF598"	0.77
"EIF5A"	"ORMDL3"	1
"EIF5A"	"FTSJ3"	0.734
"EIF5A"	"TRAPPC5"	0.566
"EIF5A"	"TUBB"	0.53
"EIF5A"	"POLR2J2"	0.105
"ELAVL3"	"PRMT8"	0.328
"ELF4"	"NPM1"	0.558
"ELF4"	"SET"	0.455
"EMD"	"MYL6"	0.561
"EMD"	"HDAC3"	0.627
"EMD"	"MTA1"	0.479
"EMD"	"RPL35"	0.287
"EMD"	"SEC61A1"	0.616
"EMD"	"LSM2"	0.642
"EMD"	"FATE1"	0.764
"EMD"	"TUBB"	0.594
"EPHB3"	"PTPRU"	0.325
"EPHB3"	"ILKAP"	0.157
"EXT2"	"SURF4"	1
"EXT2"	"SEC61A1"	0.399
"FANCG"	"FOXM1"	0.547
"FANCG"	"PLK1"	0.491
"FANCG"	"RTN2"	1
"FANCG"	"ZBED1"	0.516
"FANCG"	"FTSJ3"	0.589
"FAU"	"MSN"	0.878
"FAU"	"MYL6"	0.367
"FAU"	"NPM1"	1
"FAU"	"PCBP1"	1
"FAU"	"PSMB4"	0.367
"FAU"	"RPL4"	1
"FAU"	"RPL7"	1
"FAU"	"RPL8"	1
"FAU"	"RPL10"	1
"FAU"	"RPL11"	1
"FAU"	"RPL15"	1
"FAU"	"RPL18"	1
"FAU"	"RPL30"	1
"FAU"	"RPL27A"	1
"FAU"	"RPL32"	1
"FAU"	"RPL36AL"	0.367
"FAU"	"RPL37"	1
"FAU"	"RPL37A"	1
"FAU"	"RPL41"	1
"FAU"	"RPLP0"	1
"FAU"	"RPLP2"	0.367
"FAU"	"MRPS12"	1
"FAU"	"RPN1"	1
"FAU"	"RPS2"	1
"FAU"	"RPS9"	1
"FAU"	"RPS21"	1
"FAU"	"RPS23"	1
"FAU"	"SET"	0.367
"FAU"	"SH3GL1"	0.367
"FAU"	"STK24"	0.367
"FAU"	"RPL14"	1
"FAU"	"ARPC5"	0.367
"FAU"	"RPL35"	1
"FAU"	"GABARAP"	0.367
"FAU"	"RPL13A"	1
"FAU"	"VPS28"	0.367
"FAU"	"MRPL16"	0.878
"FAU"	"MRPL17"	0.298
"FAU"	"MRPS24"	1
"FAU"	"POLR2J2"	0.084
"FGF8"	"GBX2"	0.16
"FGF8"	"MSX1"	0.135
"FGF8"	"LHX2"	0.173
"FHIT"	"HINT1"	0.65
"FHIT"	"MDH2"	0.313
"FOXM1"	"KIFC1"	0.229
"FOXM1"	"PLK1"	0.498
"FOXM1"	"RRM2"	0.474
"FOXM1"	"SP1"	0.765
"FOXM1"	"STAT3"	0.781
"FOXM1"	"TACC3"	1
"FLII"	"GNAI2"	0.611
"FLII"	"HSPB1"	0.658
"FLII"	"RPL7"	0.574
"FLII"	"RPLP2"	0.738
"FLII"	"RPS9"	0.569
